YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1981 03 17 12  59.1771000  11.3500000   0.0573000  -4.0950000   1.1561000   1.1423000   1.3278000   1.0449000
1981 03 18 12  69.2288000   9.8600000   0.0548000  -6.8350000   0.7724000   0.7596000   1.2898000   0.9450000
1981 03 19 12  69.2252000   0.0500000   0.0548000  -6.8900000   1.3391000   1.3130000   1.2580000   1.3655000
1981 03 20 12  69.1705000   0.0000000   0.0548000  -3.0000000   1.6032000   1.5625000   1.2304000   1.4071000
1981 03 21 12  69.1157000   0.0000000   0.0548000   0.0300000   1.4161000   1.3701000   1.2064000   1.3405000
1981 03 22 12  69.0609000   0.0000000   0.0548000   0.0650000   1.8236000   1.7538000   1.1845000   1.2448000
1981 03 23 12  69.0061000   0.0000000   0.0548000   0.7550000   2.0503000   1.9558000   1.1640000   1.2698000
1981 03 24 12  66.5418000   0.0000000   1.8852000   1.5500000   2.1522000   2.0340000   1.1475000   1.3946000
1981 03 25 12  61.1584000   0.0000000   5.4097000   1.9100000   2.1635000   2.1359000   1.1364000   1.5195000
1981 03 26 12  60.1891000   0.0000000   2.3199000   0.6000000   2.0974000   2.0869000   1.1188000   1.5071000
1981 03 27 12  52.4997000   0.6800000   6.6410000   2.9650000   2.0938000   2.0833000   1.1108000   1.6902000
1981 03 28 12  53.5390000   4.2900000   5.1466000  -0.1450000   1.9316000   1.9219000   1.5892000   2.0732000
1981 03 29 12  46.3656000   0.0000000   5.4233000   5.8200000   2.6705000   2.6572000   1.6807000   2.0233000
1981 03 30 12  26.4540000   0.0000000  20.3482000   9.9750000   3.0163000   3.0013000   2.8734000   2.2980000
1981 03 31 12   7.6759000   8.9400000  29.0503000   8.4500000   1.8311000   1.8219000   6.0045000   3.2223000
1981 04 01 12   4.7383000   0.0000000   2.2153000   3.9350000   2.1329000   2.1222000   6.1882000   3.5678000
1981 04 02 12   2.2317000  23.2400000  25.5543000   4.3650000   1.5000000   1.4925000   6.9374000   4.9125000
1981 04 03 12   0.4014000  30.0700000  31.9484000   4.6250000   2.0937000   2.0833000   9.8409000   7.7434000
1981 04 04 12   0.0000000   0.0000000   0.2838000   8.3200000   2.8868000   2.8723000   9.4411000   6.9941000
1981 04 05 12   0.0000000   0.0000000   0.0000000  10.8950000   2.4789000   2.4664000   6.9966000   5.5786000
1981 04 06 12   0.0000000  14.0100000  14.0100000   7.1500000   1.8984000   1.8719000   6.1044000   4.9958000
1981 04 07 12   0.0000000   0.0000000   0.0000000   3.4650000   2.6029000   2.5899000   5.4584000   5.2455000
1981 04 08 12   0.0000000   0.0000000   0.0000000   7.1750000   3.1150000   3.0792000   4.2457000   4.7460000
1981 04 09 12   0.0000000   0.0000000   0.0000000  10.8950000   3.4240000   3.3409000   3.4022000   3.9466000
1981 04 10 12   0.0000000   6.2000000   6.2000000  10.2450000   2.6640000   2.5582000   2.8232000   3.4804000
1981 04 11 12   0.0000000   0.0000000   0.0000000   9.0400000   3.1533000   3.1375000   2.5312000   2.9641000
1981 04 12 12   0.0000000   0.0000000   0.0000000   5.8500000   2.7350000   2.6274000   2.2011000   2.7393000
1981 04 13 12   0.0000000   0.0000000   0.0000000   2.5900000   2.8860000   2.7322000   1.9667000   2.3980000
1981 04 14 12   0.0000000   3.2200000   3.2200000   3.3200000   2.5000000   2.3351000   1.8033000   2.1981000
1981 04 15 12   0.0000000  14.5200000  14.5200000   1.4500000   2.0904000   2.0799000   2.5804000   3.0516000
1981 04 16 12   0.0000000   0.0000000   0.0000000  -2.6800000   2.3637000   2.3519000   2.9043000   2.7227000
1981 04 17 12   0.0000000   1.3700000   1.3700000   2.5500000   2.8783000   2.7714000   2.4311000   2.4188000
1981 04 18 12   0.0000000   4.0000000   4.0000000   7.9750000   2.2251000   2.1694000   2.0993000   2.3855000
1981 04 19 12   0.0000000   3.4300000   3.4300000   6.5900000   2.3604000   2.3486000   1.8979000   2.5229000
1981 04 20 12   0.0000000   0.0000000   0.0000000   4.6400000   3.1953000   3.1793000   1.7214000   2.2731000
1981 04 21 12   0.0000000   0.0000000   0.0000000   1.1600000   2.1186000   2.0046000   1.5850000   2.1607000
1981 04 22 12   0.0000000   0.0000000   0.0000000   1.1300000   2.7361000   2.5629000   1.4878000   1.9275000
1981 04 23 12   0.0000000   0.0000000   0.0000000   5.3450000   3.4316000   3.1736000   1.4174000   1.7444000
1981 04 24 12   0.0000000   9.9600000   9.9600000   7.3500000   2.6486000   2.4106000   1.6435000   1.8776000
1981 04 25 12   0.0000000   3.9500000   3.9500000   3.3050000   2.0888000   2.0784000   2.0067000   2.3563000
1981 04 26 12   0.0000000   0.0000000   0.0000000   6.1050000   3.3974000   3.3805000   1.7621000   2.1856000
1981 04 27 12   0.0000000   0.0000000   0.0000000   9.9350000   3.8490000   3.5500000   1.5877000   1.9692000
1981 04 28 12   0.0000000   0.0000000   0.0000000   9.6350000   4.1736000   3.7807000   1.4617000   1.7693000
1981 04 29 12   0.0000000  19.0300000  19.0300000   9.9700000   3.1801000   2.8251000   2.4636000   1.9317000
1981 04 30 12   0.0000000  18.3100000  18.3100000   8.1100000   2.4493000   2.4370000   4.2157000   3.1557000
1981 05 01 12   0.0000000   0.0000000   0.0000000  10.1800000   3.9140000   3.8944000   3.8321000   3.0599000
1981 05 02 12   0.0000000   0.0000000   0.0000000  10.0400000   4.0998000   3.9066000   3.0007000   2.6020000
1981 05 03 12   0.0000000   0.0000000   0.0000000  10.0050000   4.1204000   3.8359000   2.4206000   2.1898000
1981 05 04 12   0.0000000   0.0000000   0.0000000   9.6900000   3.6521000   3.3351000   2.0155000   1.8942000
